#{"t_start": 1707741403.8142521, "env_id": "None"}
r,l,t
0.58373624,39,677.210739
0.5447253,43,677.231517
0.53384614,44,677.297623
0.6032967,37,677.514264
0.58395606,39,677.547009
0.56417584,41,677.599796
0.5941758,38,677.609416
0.58428574,39,677.622251
0.56406593,41,677.622301
0.58340657,39,677.641701
0.58373624,39,677.706748
0.6142857,36,677.891237
0.6041758,37,677.936676
0.6137363,36,677.981175
0.60395604,37,678.006032
0.60406595,37,678.017967
0.5740659,40,678.051931
0.5441758,43,678.105177
0.54395604,43,678.166455
0.6238462,35,678.276799
0.5941758,38,678.35488
0.6137363,36,678.378315
0.5937363,38,678.423937
0.61395603,36,678.446973
0.5735165,40,678.459323
0.6135165,36,678.504073
0.5841758,39,678.601009
0.63384616,34,678.655381
0.6135165,36,678.75618
0.6235165,35,678.766499
0.6138462,36,678.820306
0.61362636,36,678.853652
0.5941758,38,678.865757
0.5743956,40,678.941188
0.623956,35,678.98198
0.61395603,36,679.047033
0.58428574,39,679.18546
0.5342857,44,679.228767
0.59395605,38,679.260759
0.5447253,43,679.283143
0.5745055,40,679.295544
0.55362636,42,679.391208
0.5840659,39,679.403127
0.5937363,38,679.453649
0.61395603,36,697.656157
0.62373626,35,697.712495
0.5943956,38,697.712546
0.6234066,35,697.735219
0.60395604,37,697.763603
0.5937363,38,697.865456
0.5745055,40,697.875304
0.59384614,38,697.911629
0.5937363,38,698.015455
0.5836264,39,698.080448
0.58395606,39,698.080501
0.62373626,35,698.088354
0.58395606,39,698.098897
0.5846154,39,698.236709
0.58384615,39,698.247213
0.60406595,37,698.26823
0.58505493,39,698.394499
0.63373625,34,699.049362
0.63373625,34,699.049423
0.63373625,34,699.049436
0.63373625,34,699.049444
0.63373625,34,699.049452
0.63373625,34,699.049459
0.63373625,34,699.049465
0.63373625,34,699.049471
0.6238462,35,699.387921
0.6137363,36,699.395923
0.60384613,37,699.407294
0.6037363,37,699.407349
0.5841758,39,699.428557
0.56417584,41,699.447325
0.563956,41,699.44738
0.53472525,44,699.475741
0.63373625,34,699.712804
0.60395604,37,699.730799
0.5942857,38,699.763126
