#{"t_start": 1707740198.078662, "env_id": "None"}
r,l,t
0.5935065,18,72.3502
0.4568831,25,72.361662
0.514026,22,72.402991
0.47506493,24,72.433398
0.3779221,29,72.471211
0.3587013,30,72.471274
0.5137662,22,72.49189
0.61324674,17,72.536622
0.5155844,22,72.548032
0.5337662,21,72.569251
0.55324674,20,72.608439
0.634026,16,72.673063
0.5724675,19,72.686968
0.6124675,17,72.7331
0.47402596,24,72.744204
0.35454544,30,72.766662
0.49402598,23,72.805007
0.6322078,16,72.849197
0.432987,26,72.859969
0.49532467,23,72.871349
0.5161039,22,72.928206
0.6135065,17,72.931462
0.57376623,19,72.942992
0.45402598,25,73.037505
0.514026,22,73.04853
0.59324676,18,73.071337
0.53324676,21,73.091323
0.43766233,26,73.132221
0.49506494,23,73.177513
0.49506494,23,73.189805
0.45818183,25,73.201189
0.47558442,24,73.296431
0.4361039,26,73.328191
0.43558443,26,73.348524
0.53636366,21,73.359702
0.51766235,22,73.415264
0.45532468,25,73.463577
0.6727273,14,73.489782
0.5524675,20,73.501115
0.18077922,39,73.501176
0.33974025,31,73.511625
0.4768831,24,73.573104
0.7319481,11,73.929596
0.7319481,11,73.929669
0.7319481,11,73.929681
0.7319481,11,73.929688
0.7319481,11,73.929694
0.7319481,11,73.9297
0.7319481,11,73.929705
0.7319481,11,73.92971
0.6522078,15,74.217486
0.512987,22,74.293167
0.5132468,22,74.29322
0.49610388,23,74.304377
0.47324675,24,74.314706
0.43714285,26,74.338
0.4342857,26,74.338072
0.41324675,27,74.361074
0.43532467,26,74.563552
0.512987,22,74.619987
0.4942857,23,74.620048
0.49506494,23,74.620059
0.53844154,21,74.647641
0.47636363,24,74.670355
0.4342857,26,74.670409
0.4181818,27,74.705498
0.57272726,19,74.848198
0.492987,23,74.848311
0.532987,21,74.878838
0.47246754,24,74.914051
0.45324674,25,78.295115
0.47376624,24,78.308341
0.49402598,23,78.333103
0.4174026,27,78.345175
0.5748052,19,78.443508
0.512987,22,78.455959
0.4748052,24,78.480253
0.592987,18,78.530829
0.61298704,17,78.554678
0.4374026,26,78.567588
0.492987,23,78.579707
0.514026,22,78.602743
0.59272724,18,78.681993
0.63194805,16,78.701586
0.45636365,25,78.73454
0.39584416,28,78.75231
0.5135065,22,78.778498
0.53636366,21,78.778562
0.53324676,21,78.790902
0.5524675,20,78.80221
0.51714283,22,78.914741
0.47506493,24,78.962947
0.6322078,16,78.962996
0.5735065,19,79.011279
0.41558442,27,79.030767
0.51272726,22,79.052591
0.47298703,24,79.052656
0.40077922,28,79.062902
0.61298704,17,79.102934
0.5748052,19,79.170308
0.5942857,18,79.205295
0.6324675,16,79.234724
0.5566234,20,79.28656
0.5342857,21,79.286624
0.49246752,23,79.286636
0.3553247,30,79.297564
0.5355844,21,79.33745
0.53324676,21,79.428359
0.4374026,26,79.446778
0.5327273,21,79.446849
0.5722078,19,79.480557
0.5342857,21,79.501711
0.5155844,22,79.512961
0.492987,23,79.531445
0.47454545,24,79.579846
0.632987,16,79.590604
0.5337662,21,79.658368
0.634026,16,79.658442
0.5732468,19,79.669687
0.53324676,21,79.718618
0.37584415,29,79.738056
0.39662337,28,79.818897
0.4748052,24,79.827661
0.47324675,24,79.837099
0.53324676,21,79.879171
0.43402597,26,79.936676
0.5122078,22,79.945175
0.47584414,24,79.984488
0.6358442,16,79.994547
0.27792206,34,80.004056
0.4948052,23,80.050405
0.5155844,22,80.050466
0.5548052,20,80.085654
0.53506494,21,80.179782
0.59246755,18,80.199499
0.4574026,25,80.210532
0.5527273,20,80.230073
0.47402596,24,80.252349
0.5163636,22,80.30719
0.55402595,20,80.322952
0.3581818,30,80.415246
0.59246755,18,80.441208
0.572987,19,80.441247
0.6545454,15,80.452965
0.5137662,22,80.526044
0.39506492,28,80.54016
0.5732468,19,80.569134
0.532987,21,80.578239
0.59272724,18,80.669496
0.47402596,24,80.712748
0.51272726,22,80.712816
