#{"t_start": 1701186062.8982642, "env_id": "None"}
r,l,t
0.81664,48,48.291352
0.83468,43,48.306476
0.81304,49,48.321899
0.83112,44,48.326893
0.79132,55,48.337715
0.83116,44,48.345878
0.79864,53,48.356429
0.80924,50,48.412397
0.81664,48,48.424007
0.81288,49,48.444056
0.82076,47,48.463578
0.85304,38,48.467397
0.87452,32,48.83156
0.87452,32,48.831624
0.87452,32,48.831634
0.87452,32,48.831645
0.87452,32,48.831652
0.87452,32,48.831657
0.87452,32,48.831666
0.87452,32,48.831672
0.83116,44,48.96584
0.8312,44,48.965897
0.82404,46,48.971213
0.81304,49,48.980003
0.80964,50,48.983916
0.8062,51,48.98727
0.80176,52,48.990845
0.79552,54,48.996881
0.83116,44,49.097109
0.82392,46,49.097164
0.82032,47,49.10081
0.83476,43,49.103685
0.82404,46,49.116208
0.83824,42,49.116258
0.80968,50,49.130574
0.78428,57,49.153619
0.85272,38,49.206057
0.84184,41,49.214901
0.81324,49,49.239119
0.79876,53,49.253347
0.81312,49,49.253405
0.82016,47,49.262154
0.8308,44,49.277096
0.76992,61,49.290191
0.82404,46,50.084724
0.82024,47,50.095811
0.83092,44,50.110926
0.83864,42,50.118552
0.8526,38,50.139014
0.81316,49,50.14601
0.82036,47,50.153835
0.7836,57,50.160329
0.85312,38,50.186552
0.849,39,50.198667
0.86,36,50.234065
0.824,46,50.240435
0.80956,50,50.243187
0.82056,47,50.281011
0.80952,50,50.296023
0.77728,59,50.307856
0.82408,46,50.313229
0.82756,45,50.324615
0.81292,49,50.386736
0.79212,55,50.395059
0.79516,54,50.398533
0.80956,50,50.424602
0.83144,44,50.433416
0.78732,56,50.455225
0.82024,47,50.459005
0.79864,53,50.465944
0.82032,47,50.519301
0.80912,50,50.533625
0.8424,41,50.539363
0.8024,52,50.542253
0.83824,42,50.550871
0.82392,46,50.588228
0.82748,45,50.591823
0.80968,50,50.597675
0.85656,37,50.622193
0.85288,38,50.646215
0.83444,43,50.662758
0.8244,46,50.662815
0.81644,48,50.687255
0.81352,49,50.728254
0.79868,53,50.737248
0.80952,50,50.737301
0.82756,45,50.74831
0.83104,44,51.573712
0.80608,51,51.577123
0.82396,46,51.580081
0.82076,47,51.602523
0.82736,45,51.636943
0.83476,43,51.640043
0.83092,44,51.643298
0.81636,48,51.665203
0.83536,43,51.687782
0.83488,43,51.692763
0.82748,45,51.695762
0.81308,49,51.731324
0.84216,41,51.750055
0.83492,43,51.753286
